resource_id,resource_path,material_category,confidence,evidence,scene_or_object,transparent,alpha_test,emissive_candidate,water_candidate,ui_protected,needs_manual_review
gPoeSellerMetalFrameTex,objects/object_ps/gPoeSellerMetalFrameTex,METAL,HIGH,metal keyword,object:object_ps,,,,,,
gPoeSellerSadSoulTex,objects/object_ps/gPoeSellerSadSoulTex,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
gPoeSellerSkel,objects/object_ps/gPoeSellerSkel,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,
gPoeSellerSkelLimbsLimb_00C170DL_004838,objects/object_ps/gPoeSellerSkelLimbsLimb_00C170DL_004838,UNKNOWN,LOW,display list: material only via referenced textures,object:object_ps,,,,,,
gPoeSellerSkelLimbsLimb_00C188DL_00A638,objects/object_ps/gPoeSellerSkelLimbsLimb_00C188DL_00A638,UNKNOWN,LOW,display list: material only via referenced textures,object:object_ps,,,,,,
gPoeSellerSkelLimbsLimb_00C194DL_00A748,objects/object_ps/gPoeSellerSkelLimbsLimb_00C194DL_00A748,UNKNOWN,LOW,display list: material only via referenced textures,object:object_ps,,,,,,
gPoeSellerSkelLimbsLimb_00C1A0DL_00A400,objects/object_ps/gPoeSellerSkelLimbsLimb_00C1A0DL_00A400,UNKNOWN,LOW,display list: material only via referenced textures,object:object_ps,,,,,,
gPoeSellerSkelLimbsLimb_00C1ACDL_00A510,objects/object_ps/gPoeSellerSkelLimbsLimb_00C1ACDL_00A510,UNKNOWN,LOW,display list: material only via referenced textures,object:object_ps,,,,,,
gPoeSellerSkelLimbsLimb_00C1B8DL_009AE8,objects/object_ps/gPoeSellerSkelLimbsLimb_00C1B8DL_009AE8,UNKNOWN,LOW,display list: material only via referenced textures,object:object_ps,,,,,,
gPoeSellerSkelLimbsLimb_00C1C4DL_009FC8,objects/object_ps/gPoeSellerSkelLimbsLimb_00C1C4DL_009FC8,UNKNOWN,LOW,display list: material only via referenced textures,object:object_ps,,,,,,
gPoeSellerSkelLimbsLimb_00C1D0DL_00A0F8,objects/object_ps/gPoeSellerSkelLimbsLimb_00C1D0DL_00A0F8,UNKNOWN,LOW,display list: material only via referenced textures,object:object_ps,,,,,,
gPoeSellerSkelLimbsLimb_00C1DCDL_00A1D8,objects/object_ps/gPoeSellerSkelLimbsLimb_00C1DCDL_00A1D8,UNKNOWN,LOW,display list: material only via referenced textures,object:object_ps,,,,,,
gPoeSellerSkelLimbsLimb_00C1E8DL_0096C0,objects/object_ps/gPoeSellerSkelLimbsLimb_00C1E8DL_0096C0,UNKNOWN,LOW,display list: material only via referenced textures,object:object_ps,,,,,,
gPoeSellerSwingStickAnim,objects/object_ps/gPoeSellerSwingStickAnim,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,
gPoeSellerWoodenPanelTex,objects/object_ps/gPoeSellerWoodenPanelTex,GLASS,MEDIUM,"glass keyword; wood keyword; multiple categories plausible: GLASS, WOOD",object:object_ps,,,,,,yes
object_psTLUT_0004B0,objects/object_ps/object_psTLUT_0004B0,UNKNOWN,MEDIUM,TLUT palette data; not a surface material,object:object_ps,,,,,,
object_psTLUT_005880,objects/object_ps/object_psTLUT_005880,UNKNOWN,MEDIUM,TLUT palette data; not a surface material,object:object_ps,,,,,,
object_psTex_0005B8,objects/object_ps/object_psTex_0005B8,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_0015B8,objects/object_ps/object_psTex_0015B8,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_0015F8,objects/object_ps/object_psTex_0015F8,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_0017F8,objects/object_ps/object_psTex_0017F8,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_001838,objects/object_ps/object_psTex_001838,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_001C38,objects/object_ps/object_psTex_001C38,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_001D38,objects/object_ps/object_psTex_001D38,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_001D78,objects/object_ps/object_psTex_001D78,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_001E78,objects/object_ps/object_psTex_001E78,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_001F78,objects/object_ps/object_psTex_001F78,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_002178,objects/object_ps/object_psTex_002178,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_002378,objects/object_ps/object_psTex_002378,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_002578,objects/object_ps/object_psTex_002578,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_002978,objects/object_ps/object_psTex_002978,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_007180,objects/object_ps/object_psTex_007180,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_0071C0,objects/object_ps/object_psTex_0071C0,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_0075C0,objects/object_ps/object_psTex_0075C0,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_007600,objects/object_ps/object_psTex_007600,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_007640,objects/object_ps/object_psTex_007640,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_007A40,objects/object_ps/object_psTex_007A40,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
object_psTex_007C40,objects/object_ps/object_psTex_007C40,UNKNOWN,LOW,no keyword evidence,object:object_ps,,,,,,yes
gBlockMediumCol,objects/object_pu_box/gBlockMediumCol,UNKNOWN,LOW,no keyword evidence,object:object_pu_box,,,,,,
gBlockMediumDL,objects/object_pu_box/gBlockMediumDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_pu_box,,,,,,
gBlockSmallCol,objects/object_pu_box/gBlockSmallCol,UNKNOWN,LOW,no keyword evidence,object:object_pu_box,,,,,,
gBlockSmallDL,objects/object_pu_box/gBlockSmallDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_pu_box,,,,,,
gBlockTallCol,objects/object_pu_box/gBlockTallCol,UNKNOWN,LOW,no keyword evidence,object:object_pu_box,,,,,,
gBlockTallDL,objects/object_pu_box/gBlockTallDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_pu_box,,,,,,
gBlockTallestCol,objects/object_pu_box/gBlockTallestCol,UNKNOWN,LOW,no keyword evidence,object:object_pu_box,,,,,,
gBlockTallestDL,objects/object_pu_box/gBlockTallestDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_pu_box,,,,,,
gBlockTex,objects/object_pu_box/gBlockTex,METAL,MEDIUM,"metal keyword; stone keyword; multiple categories plausible: METAL, STONE",object:object_pu_box,,,,,,yes
gGibdoEyeTex,objects/object_rd/gGibdoEyeTex,SKIN,HIGH,skin/body-part keyword,object:object_rd,,,,,,
gGibdoHeadDL,objects/object_rd/gGibdoHeadDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoLeftFootDL,objects/object_rd/gGibdoLeftFootDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoLeftForearmDL,objects/object_rd/gGibdoLeftForearmDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoLeftHandDL,objects/object_rd/gGibdoLeftHandDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoLeftShinDL,objects/object_rd/gGibdoLeftShinDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoLeftThighDL,objects/object_rd/gGibdoLeftThighDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoLeftUpperArmDL,objects/object_rd/gGibdoLeftUpperArmDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoPelvisDL,objects/object_rd/gGibdoPelvisDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoRedeadDamageAnim,objects/object_rd/gGibdoRedeadDamageAnim,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,
gGibdoRedeadDeathAnim,objects/object_rd/gGibdoRedeadDeathAnim,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,
gGibdoRedeadGrabAttackAnim,objects/object_rd/gGibdoRedeadGrabAttackAnim,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,
gGibdoRedeadGrabEndAnim,objects/object_rd/gGibdoRedeadGrabEndAnim,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,
gGibdoRedeadGrabStartAnim,objects/object_rd/gGibdoRedeadGrabStartAnim,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,
gGibdoRedeadIdleAnim,objects/object_rd/gGibdoRedeadIdleAnim,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,
gGibdoRedeadLookBackAnim,objects/object_rd/gGibdoRedeadLookBackAnim,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,
gGibdoRedeadSobbingAnim,objects/object_rd/gGibdoRedeadSobbingAnim,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,
gGibdoRedeadStandUpAnim,objects/object_rd/gGibdoRedeadStandUpAnim,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,
gGibdoRedeadWalkAnim,objects/object_rd/gGibdoRedeadWalkAnim,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,
gGibdoRedeadWipingTearsAnim,objects/object_rd/gGibdoRedeadWipingTearsAnim,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,
gGibdoRightFootDL,objects/object_rd/gGibdoRightFootDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoRightForearmDL,objects/object_rd/gGibdoRightForearmDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoRightHandDL,objects/object_rd/gGibdoRightHandDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoRightShinDL,objects/object_rd/gGibdoRightShinDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoRightThighDL,objects/object_rd/gGibdoRightThighDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoRightUpperArmDL,objects/object_rd/gGibdoRightUpperArmDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoSkel,objects/object_rd/gGibdoSkel,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,
gGibdoTorsoDL,objects/object_rd/gGibdoTorsoDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gGibdoWrappingTex,objects/object_rd/gGibdoWrappingTex,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,yes
gRedeadBackTex,objects/object_rd/gRedeadBackTex,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,yes
gRedeadFaceTex,objects/object_rd/gRedeadFaceTex,SKIN,HIGH,skin/body-part keyword,object:object_rd,,,,,,
gRedeadFingersAndToesTex,objects/object_rd/gRedeadFingersAndToesTex,SAND,MEDIUM,"sand keyword; skin/body-part keyword; multiple categories plausible: SAND, SKIN",object:object_rd,,,,,,yes
gRedeadHeadDL,objects/object_rd/gRedeadHeadDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadHipsTex,objects/object_rd/gRedeadHipsTex,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,yes
gRedeadLeftFootDL,objects/object_rd/gRedeadLeftFootDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadLeftForearmDL,objects/object_rd/gRedeadLeftForearmDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadLeftHandDL,objects/object_rd/gRedeadLeftHandDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadLeftShinDL,objects/object_rd/gRedeadLeftShinDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadLeftThighDL,objects/object_rd/gRedeadLeftThighDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadLeftUpperArmDL,objects/object_rd/gRedeadLeftUpperArmDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadMaskTex,objects/object_rd/gRedeadMaskTex,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,yes
gRedeadMuscleTex,objects/object_rd/gRedeadMuscleTex,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,yes
gRedeadPelvisDL,objects/object_rd/gRedeadPelvisDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadRightFootDL,objects/object_rd/gRedeadRightFootDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadRightForearmDL,objects/object_rd/gRedeadRightForearmDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadRightHandDL,objects/object_rd/gRedeadRightHandDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadRightShinDL,objects/object_rd/gRedeadRightShinDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadRightThighDL,objects/object_rd/gRedeadRightThighDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadRightUpperArmDL,objects/object_rd/gRedeadRightUpperArmDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadSkel,objects/object_rd/gRedeadSkel,UNKNOWN,LOW,no keyword evidence,object:object_rd,,,,,,
gRedeadTorsoDL,objects/object_rd/gRedeadTorsoDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rd,,,,,,
gRedeadTorsoTex,objects/object_rd/gRedeadTorsoTex,SKIN,HIGH,skin/body-part keyword,object:object_rd,,,,,,
object_reeba_Anim_0001E4,objects/object_reeba/object_reeba_Anim_0001E4,UNKNOWN,LOW,no keyword evidence,object:object_reeba,,,,,,
object_reeba_DL_000200,objects/object_reeba/object_reeba_DL_000200,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_0002D0,objects/object_reeba/object_reeba_DL_0002D0,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_0002E0,objects/object_reeba/object_reeba_DL_0002E0,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_000430,objects/object_reeba/object_reeba_DL_000430,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_000570,objects/object_reeba/object_reeba_DL_000570,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_000580,objects/object_reeba/object_reeba_DL_000580,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_000760,objects/object_reeba/object_reeba_DL_000760,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_0007F8,objects/object_reeba/object_reeba_DL_0007F8,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_000808,objects/object_reeba/object_reeba_DL_000808,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_0008B8,objects/object_reeba/object_reeba_DL_0008B8,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_000950,objects/object_reeba/object_reeba_DL_000950,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_000960,objects/object_reeba/object_reeba_DL_000960,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_000A10,objects/object_reeba/object_reeba_DL_000A10,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_000AB0,objects/object_reeba/object_reeba_DL_000AB0,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_000AC0,objects/object_reeba/object_reeba_DL_000AC0,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_000B80,objects/object_reeba/object_reeba_DL_000B80,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_000C18,objects/object_reeba/object_reeba_DL_000C18,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_DL_000C28,objects/object_reeba/object_reeba_DL_000C28,UNKNOWN,LOW,display list: material only via referenced textures,object:object_reeba,,,,,,
object_reeba_Skel_001EE8,objects/object_reeba/object_reeba_Skel_001EE8,UNKNOWN,LOW,no keyword evidence,object:object_reeba,,,,,,
object_reeba_Tex_000CD8,objects/object_reeba/object_reeba_Tex_000CD8,UNKNOWN,LOW,no keyword evidence,object:object_reeba,,,,,,yes
object_reeba_Tex_000DD8,objects/object_reeba/object_reeba_Tex_000DD8,UNKNOWN,LOW,no keyword evidence,object:object_reeba,,,,,,yes
object_reeba_Tex_0015D8,objects/object_reeba/object_reeba_Tex_0015D8,UNKNOWN,LOW,no keyword evidence,object:object_reeba,,,,,,yes
gDampeRaceDoorCol,objects/object_relay_objects/gDampeRaceDoorCol,UNKNOWN,LOW,no keyword evidence,object:object_relay_objects,,,,,,
gDampeRaceDoorDL,objects/object_relay_objects/gDampeRaceDoorDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_relay_objects,,,,,,
gDampeRaceDoorTex,objects/object_relay_objects/gDampeRaceDoorTex,WOOD,HIGH,wood keyword,object:object_relay_objects,,,,,,
gWindmillRotatingPlatform1Tex,objects/object_relay_objects/gWindmillRotatingPlatform1Tex,UNKNOWN,LOW,no keyword evidence,object:object_relay_objects,,,,,,yes
gWindmillRotatingPlatform2Tex,objects/object_relay_objects/gWindmillRotatingPlatform2Tex,UNKNOWN,LOW,no keyword evidence,object:object_relay_objects,,,,,,yes
gWindmillRotatingPlatformCol,objects/object_relay_objects/gWindmillRotatingPlatformCol,UNKNOWN,LOW,no keyword evidence,object:object_relay_objects,,,,,,
gWindmillRotatingPlatformDL,objects/object_relay_objects/gWindmillRotatingPlatformDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_relay_objects,,,,,,
gWindmillRotatingPlatformTLUT,objects/object_relay_objects/gWindmillRotatingPlatformTLUT,UNKNOWN,MEDIUM,TLUT palette data; not a surface material,object:object_relay_objects,,,,,,
object_rlTex_0033E0,objects/object_rl/object_rlTex_0033E0,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rlTex_003420,objects/object_rl/object_rlTex_003420,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Anim_00040C,objects/object_rl/object_rl_Anim_00040C,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,
object_rl_Anim_000830,objects/object_rl/object_rl_Anim_000830,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,
object_rl_Anim_000A3C,objects/object_rl/object_rl_Anim_000A3C,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,
object_rl_Blob_006758,objects/object_rl/object_rl_Blob_006758,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,
object_rl_DL_002230,objects/object_rl/object_rl_DL_002230,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rl,,,,,,
object_rl_DL_0023D8,objects/object_rl/object_rl_DL_0023D8,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rl,,,,,,
object_rl_DL_0029A0,objects/object_rl/object_rl_DL_0029A0,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rl,,,,,,
object_rl_DL_002AA0,objects/object_rl/object_rl_DL_002AA0,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rl,,,,,,
object_rl_DL_002BD8,objects/object_rl/object_rl_DL_002BD8,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rl,,,,,,
object_rl_DL_002E20,objects/object_rl/object_rl_DL_002E20,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rl,,,,,,
object_rl_DL_002F20,objects/object_rl/object_rl_DL_002F20,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rl,,,,,,
object_rl_DL_003058,objects/object_rl/object_rl_DL_003058,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rl,,,,,,
object_rl_DL_005220,objects/object_rl/object_rl_DL_005220,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rl,,,,,,
object_rl_Skel_007B38,objects/object_rl/object_rl_Skel_007B38,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,
object_rl_TLUT_0032A0,objects/object_rl/object_rl_TLUT_0032A0,UNKNOWN,MEDIUM,TLUT palette data; not a surface material,object:object_rl,,,,,,
object_rl_TLUT_006318,objects/object_rl/object_rl_TLUT_006318,UNKNOWN,MEDIUM,TLUT palette data; not a surface material,object:object_rl,,,,,,
object_rl_Tex_003520,objects/object_rl/object_rl_Tex_003520,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_003620,objects/object_rl/object_rl_Tex_003620,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_003820,objects/object_rl/object_rl_Tex_003820,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_003920,objects/object_rl/object_rl_Tex_003920,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_003960,objects/object_rl/object_rl_Tex_003960,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_003B60,objects/object_rl/object_rl_Tex_003B60,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_003D60,objects/object_rl/object_rl_Tex_003D60,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_003DA0,objects/object_rl/object_rl_Tex_003DA0,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_006518,objects/object_rl/object_rl_Tex_006518,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_006618,objects/object_rl/object_rl_Tex_006618,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_006658,objects/object_rl/object_rl_Tex_006658,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_006798,objects/object_rl/object_rl_Tex_006798,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_006B98,objects/object_rl/object_rl_Tex_006B98,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_006F98,objects/object_rl/object_rl_Tex_006F98,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_007198,objects/object_rl/object_rl_Tex_007198,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_007598,objects/object_rl/object_rl_Tex_007598,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
object_rl_Tex_007998,objects/object_rl/object_rl_Tex_007998,UNKNOWN,LOW,no keyword evidence,object:object_rl,,,,,,yes
gLikeLikeBodyPattern1Tex,objects/object_rr/gLikeLikeBodyPattern1Tex,SKIN,HIGH,skin/body-part keyword,object:object_rr,,,,,,
gLikeLikeBodyPattern2Tex,objects/object_rr/gLikeLikeBodyPattern2Tex,SKIN,HIGH,skin/body-part keyword,object:object_rr,,,,,,
gLikeLikeDL,objects/object_rr/gLikeLikeDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rr,,,,,,
gLikeLikeHoleTex,objects/object_rr/gLikeLikeHoleTex,UNKNOWN,LOW,IA format (ia16) carries alpha -> transparency/alpha-test likely,object:object_rr,likely,likely,,,,yes
gBombchuShopkeeperEarTex,objects/object_rs/gBombchuShopkeeperEarTex,SKIN,MEDIUM,"skin/body-part keyword; metal keyword; wood keyword; multiple categories plausible: METAL, SKIN, WOOD",object:object_rs,,,,,,yes
gBombchuShopkeeperEyeClosedTex,objects/object_rs/gBombchuShopkeeperEyeClosedTex,SKIN,MEDIUM,"skin/body-part keyword; metal keyword; wood keyword; multiple categories plausible: METAL, SKIN, WOOD",object:object_rs,,,,,,yes
gBombchuShopkeeperEyeHalfTex,objects/object_rs/gBombchuShopkeeperEyeHalfTex,SKIN,MEDIUM,"skin/body-part keyword; metal keyword; wood keyword; multiple categories plausible: METAL, SKIN, WOOD",object:object_rs,,,,,,yes
gBombchuShopkeeperEyeOpenTex,objects/object_rs/gBombchuShopkeeperEyeOpenTex,SKIN,MEDIUM,"skin/body-part keyword; metal keyword; wood keyword; multiple categories plausible: METAL, SKIN, WOOD",object:object_rs,,,,,,yes
gBombchuShopkeeperFingersTex,objects/object_rs/gBombchuShopkeeperFingersTex,SKIN,MEDIUM,"skin/body-part keyword; metal keyword; wood keyword; multiple categories plausible: METAL, SKIN, WOOD",object:object_rs,,,,,,yes
gBombchuShopkeeperHeadDL,objects/object_rs/gBombchuShopkeeperHeadDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rs,,,,,,
gBombchuShopkeeperIdleAnim,objects/object_rs/gBombchuShopkeeperIdleAnim,UNKNOWN,LOW,no keyword evidence,object:object_rs,,,,,,
gBombchuShopkeeperLeftForearmDL,objects/object_rs/gBombchuShopkeeperLeftForearmDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rs,,,,,,
gBombchuShopkeeperLeftHandDL,objects/object_rs/gBombchuShopkeeperLeftHandDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rs,,,,,,
gBombchuShopkeeperLeftUpperArmDL,objects/object_rs/gBombchuShopkeeperLeftUpperArmDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rs,,,,,,
gBombchuShopkeeperRightForearmDL,objects/object_rs/gBombchuShopkeeperRightForearmDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rs,,,,,,
gBombchuShopkeeperRightHandDL,objects/object_rs/gBombchuShopkeeperRightHandDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rs,,,,,,
gBombchuShopkeeperRightUpperArmDL,objects/object_rs/gBombchuShopkeeperRightUpperArmDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rs,,,,,,
gBombchuShopkeeperSkel,objects/object_rs/gBombchuShopkeeperSkel,UNKNOWN,LOW,no keyword evidence,object:object_rs,,,,,,
gBombchuShopkeeperSkinTex,objects/object_rs/gBombchuShopkeeperSkinTex,SKIN,MEDIUM,"skin/body-part keyword; metal keyword; wood keyword; multiple categories plausible: METAL, SKIN, WOOD",object:object_rs,,,,,,yes
gBombchuShopkeeperTLUT,objects/object_rs/gBombchuShopkeeperTLUT,UNKNOWN,MEDIUM,TLUT palette data; not a surface material,object:object_rs,,,,,,
gBombchuShopkeeperTattooTex,objects/object_rs/gBombchuShopkeeperTattooTex,METAL,MEDIUM,"metal keyword; wood keyword; multiple categories plausible: METAL, WOOD",object:object_rs,,,,,,yes
gBombchuShopkeeperTorsoDL,objects/object_rs/gBombchuShopkeeperTorsoDL,UNKNOWN,LOW,display list: material only via referenced textures,object:object_rs,,,,,,
