resource_id,resource_path,filename,source_file,resource_type,scene_or_object,likely_usage,notes
object_hs_Tex_005AB0,objects/object_hs/object_hs_Tex_005AB0,object_hs_Tex_005AB0,objects/object_hs/object_hs.h,TEXTURE,object:object_hs,texture,format=ci8 8x8; CI format: palette-based
object_hs_Tex_005AF0,objects/object_hs/object_hs_Tex_005AF0,object_hs_Tex_005AF0,objects/object_hs/object_hs.h,TEXTURE,object:object_hs,texture,format=ci8 32x32; CI format: palette-based
object_hs_Tex_005EF0,objects/object_hs/object_hs_Tex_005EF0,object_hs_Tex_005EF0,objects/object_hs/object_hs.h,TEXTURE,object:object_hs,texture,format=ci8 8x16; CI format: palette-based
object_hs_Tex_005F70,objects/object_hs/object_hs_Tex_005F70,object_hs_Tex_005F70,objects/object_hs/object_hs.h,TEXTURE,object:object_hs,texture,format=ci8 16x32; CI format: palette-based
gHumanArmLeftDL,objects/object_human/gHumanArmLeftDL,gHumanArmLeftDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanArmLeftWrapperDL,objects/object_human/gHumanArmLeftWrapperDL,gHumanArmLeftWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanArmLeftWrapperWrapperDL,objects/object_human/gHumanArmLeftWrapperWrapperDL,gHumanArmLeftWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanArmRightDL,objects/object_human/gHumanArmRightDL,gHumanArmRightDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanArmRightWrapperDL,objects/object_human/gHumanArmRightWrapperDL,gHumanArmRightWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanArmRightWrapperWrapperDL,objects/object_human/gHumanArmRightWrapperWrapperDL,gHumanArmRightWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanBeltTex,objects/object_human/gHumanBeltTex,gHumanBeltTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=rgba16 8x8
gHumanDressLowerDL,objects/object_human/gHumanDressLowerDL,gHumanDressLowerDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanDressLowerWrapperDL,objects/object_human/gHumanDressLowerWrapperDL,gHumanDressLowerWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanDressLowerWrapperWrapperDL,objects/object_human/gHumanDressLowerWrapperWrapperDL,gHumanDressLowerWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanDressOrnamentsTex,objects/object_human/gHumanDressOrnamentsTex,gHumanDressOrnamentsTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=rgba16 32x32
gHumanEarTex,objects/object_human/gHumanEarTex,gHumanEarTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=rgba16 16x32
gHumanEyeLookDownOpen2Tex,objects/object_human/gHumanEyeLookDownOpen2Tex,gHumanEyeLookDownOpen2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookDownOpenTex,objects/object_human/gHumanEyeLookDownOpenTex,gHumanEyeLookDownOpenTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookForwardClosed2Tex,objects/object_human/gHumanEyeLookForwardClosed2Tex,gHumanEyeLookForwardClosed2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookForwardClosedTex,objects/object_human/gHumanEyeLookForwardClosedTex,gHumanEyeLookForwardClosedTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookForwardHalf2Tex,objects/object_human/gHumanEyeLookForwardHalf2Tex,gHumanEyeLookForwardHalf2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookForwardHalfTex,objects/object_human/gHumanEyeLookForwardHalfTex,gHumanEyeLookForwardHalfTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookForwardOpen2Tex,objects/object_human/gHumanEyeLookForwardOpen2Tex,gHumanEyeLookForwardOpen2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookForwardOpenTex,objects/object_human/gHumanEyeLookForwardOpenTex,gHumanEyeLookForwardOpenTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookLeftHalf2Tex,objects/object_human/gHumanEyeLookLeftHalf2Tex,gHumanEyeLookLeftHalf2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookLeftHalfTex,objects/object_human/gHumanEyeLookLeftHalfTex,gHumanEyeLookLeftHalfTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookLeftOpen2Tex,objects/object_human/gHumanEyeLookLeftOpen2Tex,gHumanEyeLookLeftOpen2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookLeftOpenTex,objects/object_human/gHumanEyeLookLeftOpenTex,gHumanEyeLookLeftOpenTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookRightHalf2Tex,objects/object_human/gHumanEyeLookRightHalf2Tex,gHumanEyeLookRightHalf2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookRightHalfTex,objects/object_human/gHumanEyeLookRightHalfTex,gHumanEyeLookRightHalfTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookRightOpen2Tex,objects/object_human/gHumanEyeLookRightOpen2Tex,gHumanEyeLookRightOpen2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookRightOpenTex,objects/object_human/gHumanEyeLookRightOpenTex,gHumanEyeLookRightOpenTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookUpOpen2Tex,objects/object_human/gHumanEyeLookUpOpen2Tex,gHumanEyeLookUpOpen2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyeLookUpOpenTex,objects/object_human/gHumanEyeLookUpOpenTex,gHumanEyeLookUpOpenTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanEyebrowNormal2Tex,objects/object_human/gHumanEyebrowNormal2Tex,gHumanEyebrowNormal2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x16; CI format: palette-based
gHumanEyebrowNormalTex,objects/object_human/gHumanEyebrowNormalTex,gHumanEyebrowNormalTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x16; CI format: palette-based
gHumanEyebrowSad2Tex,objects/object_human/gHumanEyebrowSad2Tex,gHumanEyebrowSad2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x16; CI format: palette-based
gHumanEyebrowSadTex,objects/object_human/gHumanEyebrowSadTex,gHumanEyebrowSadTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x16; CI format: palette-based
gHumanEyebrowSurprised2Tex,objects/object_human/gHumanEyebrowSurprised2Tex,gHumanEyebrowSurprised2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x16; CI format: palette-based
gHumanEyebrowSurprisedTex,objects/object_human/gHumanEyebrowSurprisedTex,gHumanEyebrowSurprisedTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x16; CI format: palette-based
gHumanFingersTex,objects/object_human/gHumanFingersTex,gHumanFingersTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=rgba16 16x8
gHumanFootLeftDL,objects/object_human/gHumanFootLeftDL,gHumanFootLeftDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanFootLeftWrapperDL,objects/object_human/gHumanFootLeftWrapperDL,gHumanFootLeftWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanFootLeftWrapperWrapperDL,objects/object_human/gHumanFootLeftWrapperWrapperDL,gHumanFootLeftWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanFootRightDL,objects/object_human/gHumanFootRightDL,gHumanFootRightDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanFootRightWrapperDL,objects/object_human/gHumanFootRightWrapperDL,gHumanFootRightWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanFootRightWrapperWrapperDL,objects/object_human/gHumanFootRightWrapperWrapperDL,gHumanFootRightWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanForearmLeftDL,objects/object_human/gHumanForearmLeftDL,gHumanForearmLeftDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanForearmLeftWrapperDL,objects/object_human/gHumanForearmLeftWrapperDL,gHumanForearmLeftWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanForearmLeftWrapperWrapperDL,objects/object_human/gHumanForearmLeftWrapperWrapperDL,gHumanForearmLeftWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanForearmRightDL,objects/object_human/gHumanForearmRightDL,gHumanForearmRightDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanForearmRightWrapperDL,objects/object_human/gHumanForearmRightWrapperDL,gHumanForearmRightWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanForearmRightWrapperWrapperDL,objects/object_human/gHumanForearmRightWrapperWrapperDL,gHumanForearmRightWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanHairDL,objects/object_human/gHumanHairDL,gHumanHairDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanHairSideTex,objects/object_human/gHumanHairSideTex,gHumanHairSideTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=rgba16 32x32
gHumanHairTex,objects/object_human/gHumanHairTex,gHumanHairTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=rgba16 64x32
gHumanHairWrapperDL,objects/object_human/gHumanHairWrapperDL,gHumanHairWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanHairWrapperWrapperDL,objects/object_human/gHumanHairWrapperWrapperDL,gHumanHairWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanHandLeftDL,objects/object_human/gHumanHandLeftDL,gHumanHandLeftDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanHandLeftWrapperDL,objects/object_human/gHumanHandLeftWrapperDL,gHumanHandLeftWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanHandLeftWrapperWrapperDL,objects/object_human/gHumanHandLeftWrapperWrapperDL,gHumanHandLeftWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanHandRightDL,objects/object_human/gHumanHandRightDL,gHumanHandRightDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanHandRightWrapperDL,objects/object_human/gHumanHandRightWrapperDL,gHumanHandRightWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanHandRightWrapperWrapperDL,objects/object_human/gHumanHandRightWrapperWrapperDL,gHumanHandRightWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanHeadDL,objects/object_human/gHumanHeadDL,gHumanHeadDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanHeadWrapperDL,objects/object_human/gHumanHeadWrapperDL,gHumanHeadWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanHeadWrapperWrapperDL,objects/object_human/gHumanHeadWrapperWrapperDL,gHumanHeadWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanIdleAnim,objects/object_human/gHumanIdleAnim,gHumanIdleAnim,objects/object_human/object_human.h,ASSET_REF,object:object_human,,
gHumanLegLeftDL,objects/object_human/gHumanLegLeftDL,gHumanLegLeftDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanLegLeftWrapperDL,objects/object_human/gHumanLegLeftWrapperDL,gHumanLegLeftWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanLegLeftWrapperWrapperDL,objects/object_human/gHumanLegLeftWrapperWrapperDL,gHumanLegLeftWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanLegRightDL,objects/object_human/gHumanLegRightDL,gHumanLegRightDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanLegRightWrapperDL,objects/object_human/gHumanLegRightWrapperDL,gHumanLegRightWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanLegRightWrapperWrapperDL,objects/object_human/gHumanLegRightWrapperWrapperDL,gHumanLegRightWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanLookingAroundAnim,objects/object_human/gHumanLookingAroundAnim,gHumanLookingAroundAnim,objects/object_human/object_human.h,ASSET_REF,object:object_human,,
gHumanLookingBackAnim,objects/object_human/gHumanLookingBackAnim,gHumanLookingBackAnim,objects/object_human/object_human.h,ASSET_REF,object:object_human,,
gHumanLookingBackEndsAnim,objects/object_human/gHumanLookingBackEndsAnim,gHumanLookingBackEndsAnim,objects/object_human/object_human.h,ASSET_REF,object:object_human,,
gHumanLookingBackStartsAnim,objects/object_human/gHumanLookingBackStartsAnim,gHumanLookingBackStartsAnim,objects/object_human/object_human.h,ASSET_REF,object:object_human,,
gHumanMouthClosed1Tex,objects/object_human/gHumanMouthClosed1Tex,gHumanMouthClosed1Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanMouthClosed2Tex,objects/object_human/gHumanMouthClosed2Tex,gHumanMouthClosed2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanMouthClosed3Tex,objects/object_human/gHumanMouthClosed3Tex,gHumanMouthClosed3Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanMouthOpen1Tex,objects/object_human/gHumanMouthOpen1Tex,gHumanMouthOpen1Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanMouthOpen2Tex,objects/object_human/gHumanMouthOpen2Tex,gHumanMouthOpen2Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanMouthOpen3Tex,objects/object_human/gHumanMouthOpen3Tex,gHumanMouthOpen3Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanMouthOpen4Tex,objects/object_human/gHumanMouthOpen4Tex,gHumanMouthOpen4Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanMouthOpen5Tex,objects/object_human/gHumanMouthOpen5Tex,gHumanMouthOpen5Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanMouthOpen6Tex,objects/object_human/gHumanMouthOpen6Tex,gHumanMouthOpen6Tex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 32x32; CI format: palette-based
gHumanNeckTex,objects/object_human/gHumanNeckTex,gHumanNeckTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=rgba16 16x8
gHumanShoeTex,objects/object_human/gHumanShoeTex,gHumanShoeTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=rgba16 16x32
gHumanSkinTex,objects/object_human/gHumanSkinTex,gHumanSkinTex,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=rgba16 16x16
gHumanTLUT,objects/object_human/gHumanTLUT,gHumanTLUT,objects/object_human/object_human.h,PALETTE,object:object_human,color palette (TLUT) for CI textures,format=rgba16 16x16
gHumanThinkingAnim,objects/object_human/gHumanThinkingAnim,gHumanThinkingAnim,objects/object_human/object_human.h,ASSET_REF,object:object_human,,
gHumanThinkingEndAnim,objects/object_human/gHumanThinkingEndAnim,gHumanThinkingEndAnim,objects/object_human/object_human.h,ASSET_REF,object:object_human,,
gHumanThinkingStartsAnim,objects/object_human/gHumanThinkingStartsAnim,gHumanThinkingStartsAnim,objects/object_human/object_human.h,ASSET_REF,object:object_human,,
gHumanTiltHeadAnim,objects/object_human/gHumanTiltHeadAnim,gHumanTiltHeadAnim,objects/object_human/object_human.h,ASSET_REF,object:object_human,,
gHumanTorsoDL,objects/object_human/gHumanTorsoDL,gHumanTorsoDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanTorsoWrapperDL,objects/object_human/gHumanTorsoWrapperDL,gHumanTorsoWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanTorsoWrapperWrapperDL,objects/object_human/gHumanTorsoWrapperWrapperDL,gHumanTorsoWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanWaistDL,objects/object_human/gHumanWaistDL,gHumanWaistDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanWaistWrapperDL,objects/object_human/gHumanWaistWrapperDL,gHumanWaistWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanWaistWrapperWrapperDL,objects/object_human/gHumanWaistWrapperWrapperDL,gHumanWaistWrapperWrapperDL,objects/object_human/object_human.h,DISPLAY_LIST,object:object_human,display list (draw commands; references materials),
gHumanWalkingAnim,objects/object_human/gHumanWalkingAnim,gHumanWalkingAnim,objects/object_human/object_human.h,ASSET_REF,object:object_human,,
gHumanWalkingEndAnim,objects/object_human/gHumanWalkingEndAnim,gHumanWalkingEndAnim,objects/object_human/object_human.h,ASSET_REF,object:object_human,,
gHumanWalkingStartAnim,objects/object_human/gHumanWalkingStartAnim,gHumanWalkingStartAnim,objects/object_human/object_human.h,ASSET_REF,object:object_human,,
object_human_Tex_005400,objects/object_human/object_human_Tex_005400,object_human_Tex_005400,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 16x16; CI format: palette-based
object_human_Tex_005500,objects/object_human/object_human_Tex_005500,object_human_Tex_005500,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=ci8 16x16; CI format: palette-based
object_human_Tex_010C28,objects/object_human/object_human_Tex_010C28,object_human_Tex_010C28,objects/object_human/object_human.h,TEXTURE,object:object_human,texture,format=rgba16 16x16
gRedIceBlockDL,objects/object_ice_objects/gRedIceBlockDL,gRedIceBlockDL,objects/object_ice_objects/object_ice_objects.h,DISPLAY_LIST,object:object_ice_objects,display list (draw commands; references materials),
gRedIceBlockTex,objects/object_ice_objects/gRedIceBlockTex,gRedIceBlockTex,objects/object_ice_objects/object_ice_objects.h,TEXTURE,object:object_ice_objects,texture,format=i8 32x32
gRedIcePlatformCol,objects/object_ice_objects/gRedIcePlatformCol,gRedIcePlatformCol,objects/object_ice_objects/object_ice_objects.h,ASSET_REF,object:object_ice_objects,,
gRedIcePlatformDL,objects/object_ice_objects/gRedIcePlatformDL,gRedIcePlatformDL,objects/object_ice_objects/object_ice_objects.h,DISPLAY_LIST,object:object_ice_objects,display list (draw commands; references materials),
gRedIcePlatformTex,objects/object_ice_objects/gRedIcePlatformTex,gRedIcePlatformTex,objects/object_ice_objects/object_ice_objects.h,TEXTURE,object:object_ice_objects,texture,format=i4 64x64
gRedIceWallCol,objects/object_ice_objects/gRedIceWallCol,gRedIceWallCol,objects/object_ice_objects/object_ice_objects.h,ASSET_REF,object:object_ice_objects,,
gRedIceWallDL,objects/object_ice_objects/gRedIceWallDL,gRedIceWallDL,objects/object_ice_objects/object_ice_objects.h,DISPLAY_LIST,object:object_ice_objects,display list (draw commands; references materials),
gRedIceWallTex,objects/object_ice_objects/gRedIceWallTex,gRedIceWallTex,objects/object_ice_objects/object_ice_objects.h,TEXTURE,object:object_ice_objects,texture,format=i8 32x128
object_ice_objects_Col_0003F0,objects/object_ice_objects/object_ice_objects_Col_0003F0,object_ice_objects_Col_0003F0,objects/object_ice_objects/object_ice_objects.h,ASSET_REF,object:object_ice_objects,,
object_ice_objects_Col_002594,objects/object_ice_objects/object_ice_objects_Col_002594,object_ice_objects_Col_002594,objects/object_ice_objects/object_ice_objects.h,ASSET_REF,object:object_ice_objects,,
object_ice_objects_Col_002854,objects/object_ice_objects/object_ice_objects_Col_002854,object_ice_objects_Col_002854,objects/object_ice_objects/object_ice_objects.h,ASSET_REF,object:object_ice_objects,,
object_ice_objects_DL_000190,objects/object_ice_objects/object_ice_objects_DL_000190,object_ice_objects_DL_000190,objects/object_ice_objects/object_ice_objects.h,DISPLAY_LIST,object:object_ice_objects,display list (draw commands; references materials),
object_ice_objects_DL_001D10,objects/object_ice_objects/object_ice_objects_DL_001D10,object_ice_objects_DL_001D10,objects/object_ice_objects/object_ice_objects.h,DISPLAY_LIST,object:object_ice_objects,display list (draw commands; references materials),
object_ice_objects_DL_0021F0,objects/object_ice_objects/object_ice_objects_DL_0021F0,object_ice_objects_DL_0021F0,objects/object_ice_objects/object_ice_objects.h,DISPLAY_LIST,object:object_ice_objects,display list (draw commands; references materials),
object_ice_objects_DL_0023D0,objects/object_ice_objects/object_ice_objects_DL_0023D0,object_ice_objects_DL_0023D0,objects/object_ice_objects/object_ice_objects.h,DISPLAY_LIST,object:object_ice_objects,display list (draw commands; references materials),
object_ice_objects_DL_002740,objects/object_ice_objects/object_ice_objects_DL_002740,object_ice_objects_DL_002740,objects/object_ice_objects/object_ice_objects.h,DISPLAY_LIST,object:object_ice_objects,display list (draw commands; references materials),
object_ice_objects_Tex_002950,objects/object_ice_objects/object_ice_objects_Tex_002950,object_ice_objects_Tex_002950,objects/object_ice_objects/object_ice_objects.h,TEXTURE,object:object_ice_objects,texture,format=rgba16 32x32
object_ice_objects_Tex_004150,objects/object_ice_objects/object_ice_objects_Tex_004150,object_ice_objects_Tex_004150,objects/object_ice_objects/object_ice_objects.h,TEXTURE,object:object_ice_objects,texture,format=rgba16 32x32
object_ice_objects_Tex_004950,objects/object_ice_objects/object_ice_objects_Tex_004950,object_ice_objects_Tex_004950,objects/object_ice_objects/object_ice_objects.h,TEXTURE,object:object_ice_objects,texture,format=rgba16 32x32
object_ice_objects_Tex_005D50,objects/object_ice_objects/object_ice_objects_Tex_005D50,object_ice_objects_Tex_005D50,objects/object_ice_objects/object_ice_objects.h,TEXTURE,object:object_ice_objects,texture,format=i8 64x64
object_ice_objects_Tex_006D50,objects/object_ice_objects/object_ice_objects_Tex_006D50,object_ice_objects_Tex_006D50,objects/object_ice_objects/object_ice_objects.h,TEXTURE,object:object_ice_objects,texture,format=rgba16 32x64
object_ice_objects_Tex_007D50,objects/object_ice_objects/object_ice_objects_Tex_007D50,object_ice_objects_Tex_007D50,objects/object_ice_objects/object_ice_objects.h,TEXTURE,object:object_ice_objects,texture,format=ia8 64x64; IA format: intensity+alpha capable
gIronKnuckleArmorRivetAndSymbolDL,objects/object_ik/gIronKnuckleArmorRivetAndSymbolDL,gIronKnuckleArmorRivetAndSymbolDL,objects/object_ik/object_ik.h,DISPLAY_LIST,object:object_ik,display list (draw commands; references materials),
gIronKnuckleAxeDL,objects/object_ik/gIronKnuckleAxeDL,gIronKnuckleAxeDL,objects/object_ik/object_ik.h,DISPLAY_LIST,object:object_ik,display list (draw commands; references materials),
gIronKnuckleAxeStuckAnim,objects/object_ik/gIronKnuckleAxeStuckAnim,gIronKnuckleAxeStuckAnim,objects/object_ik/object_ik.h,ASSET_REF,object:object_ik,,
gIronKnuckleBackHitAnim,objects/object_ik/gIronKnuckleBackHitAnim,gIronKnuckleBackHitAnim,objects/object_ik/object_ik.h,ASSET_REF,object:object_ik,,
gIronKnuckleBigRivetTex,objects/object_ik/gIronKnuckleBigRivetTex,gIronKnuckleBigRivetTex,objects/object_ik/object_ik.h,TEXTURE,object:object_ik,texture,format=ia8 32x32; IA format: intensity+alpha capable
gIronKnuckleBlockAnim,objects/object_ik/gIronKnuckleBlockAnim,gIronKnuckleBlockAnim,objects/object_ik/object_ik.h,ASSET_REF,object:object_ik,,
gIronKnuckleBlockPatternTex,objects/object_ik/gIronKnuckleBlockPatternTex,gIronKnuckleBlockPatternTex,objects/object_ik/object_ik.h,TEXTURE,object:object_ik,texture,format=rgba16 16x16
gIronKnuckleChainMailTex,objects/object_ik/gIronKnuckleChainMailTex,gIronKnuckleChainMailTex,objects/object_ik/object_ik.h,TEXTURE,object:object_ik,texture,format=rgba16 16x16
gIronKnuckleDeathAnim,objects/object_ik/gIronKnuckleDeathAnim,gIronKnuckleDeathAnim,objects/object_ik/object_ik.h,ASSET_REF,object:object_ik,,
gIronKnuckleDefeatSkel,objects/object_ik/gIronKnuckleDefeatSkel,gIronKnuckleDefeatSkel,objects/object_ik/object_ik.h,ASSET_REF,object:object_ik,,
gIronKnuckleFrontHitAnim,objects/object_ik/gIronKnuckleFrontHitAnim,gIronKnuckleFrontHitAnim,objects/object_ik/object_ik.h,ASSET_REF,object:object_ik,,
gIronKnuckleGerudoEyeTex,objects/object_ik/gIronKnuckleGerudoEyeTex,gIronKnuckleGerudoEyeTex,objects/object_ik/object_ik.h,TEXTURE,object:object_ik,texture,format=rgba16 32x32
gIronKnuckleGerudoHeadDL,objects/object_ik/gIronKnuckleGerudoHeadDL,gIronKnuckleGerudoHeadDL,objects/object_ik/object_ik.h,DISPLAY_LIST,object:object_ik,display list (draw commands; references materials),
gIronKnuckleHair2Tex,objects/object_ik/gIronKnuckleHair2Tex,gIronKnuckleHair2Tex,objects/object_ik/object_ik.h,TEXTURE,object:object_ik,texture,format=ci8 16x16; CI format: palette-based
gIronKnuckleHair3Tex,objects/object_ik/gIronKnuckleHair3Tex,gIronKnuckleHair3Tex,objects/object_ik/object_ik.h,TEXTURE,object:object_ik,texture,format=ci8 16x16; CI format: palette-based
